station_id,project,date,sampling_bout,gear,sample_grp,station,location,replicate,primers,category,Atl_croaker_(nibea98),Bay_anchovy,Black_drum_or_Spot,Black_sea_bass,Brd_striped_anchovy,Little_tunny_or_skipjack_tuna,Nor_sea_robin,Scup,Smallmouth_flounder,Southern_kingfish(nibea95),Str_sea_robin,Summ_flounder,Summ_flounder99a,Weakfish_Cyn,Windowpane_flounder,Am_butterfish,Atl_chub_mackerel,Frigate_or_bullet_tuna,Giant_trevally99,Hogchoker_trinectes,Nor_kingfish,Red_White_or_Spotted_hake,Spanish_mackerel,Tautog,Thread_herring,Atl_menhaden_LS16_or_river_herrings,Atl_menhaden_LS17,Cobia,Cunner,Am_conger,Atl_or_nor_sand_lance,Bluefish,Silver_anchovy,Seaboard_goby,Nor_puffer,Silver_perch(nibea93),Sturgeon,Crested_blenny_refseq_not_full_length,Str_burrfish,Dwarf_goatfish,Fourspot_flounder,Nor_sennet95,Tuna_sp,Atl_moonfish,Atl_silverside,Gulf_stream_flounder,Str_cusk_eel,Nor_stargazer,Grey_triggerfish,Nor_pipefish,Planehead_filefish,Rough_scad,Str_killifish,Mummichog,Rough_silverside94,Sheepshead_minnow,Str_bass,White_mullet,Am_eel,Red_eye_round_herring,Inshore_lizardfish,Atl_mackerel,Flathead_grey_mullet,Silver_hake,Winter_or_Yellowtail_flounder,Atl_herring,Atl_cod,Am_gizzard_shad,Fourspine_stickleback,Catfish_sp,White_perch,Whitefish_Cor,Pac_sand_lance,White_catfish,Atl_salmon
NJOT_Feb_24_22,NJOT,2/1/24,Feb_24,edna,Trawl,22,B,1,bony,1,0,0.021126408,0,0,0,0,0.008898623,0.017571965,0.02436796,0,0,0.088685857,0,0,0.122928661,0,0,0,0,0,0.031364205,0.016007509,0,0,0,0.200062578,0.068660826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001639549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363679599,0.035006258,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_24,NJOT,2/1/24,Feb_24,edna,Trawl,24,B,1,bony,1,0,0,0,0,0,0,0,0,0.016927399,0.007816204,0,0.013597419,0,0.008637136,0.121382404,0.048943772,0,0,0,0,0,0.011007435,0,0,0,0.293396695,0.025576098,0,0,0,0,0,0,0.010995872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001491554,0,0,0,0,0.416686901,0,0.02354111,0,0,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_25,NJOT,2/1/24,Feb_24,edna,Trawl,25,B,1,bony,1,0,0.031501258,0.012988084,0.003752113,0,0,0.000783408,0,0.008803035,0.008411331,0,0.052612048,0,0.049725807,0.0936379,0.013647796,0,0,0,0,0,0,0,0,0,0.133241249,0.084463778,0,0,0,0,0,0.003793345,0,0,0,0,0,0,0,0,0,0,0,0.058116522,0,0,0,0,0.012452068,0,0,0,0.019379046,0,0,0.012740692,0,0,0,0,0.268605946,0.092730796,0,0.021729271,0.016884509,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_26,NJOT,2/1/24,Feb_24,edna,Trawl,26,B,1,bony,1,0,0.009734093,0.003973609,0,0.006435248,0,0.003773679,0,0,0,0,0.01974309,0,0,0.059179287,0.024866297,0,0,0,0,0,0.00508572,0,0,0,0.710238916,0.01974309,0,0,0,0,0,0,0.003261359,0,0,0,0,0,0,0,0,0,0,0.00668516,0,0.004211026,0,0,0,0,0,0,0,0,0,0.004760834,0,0,0,0,0.110636277,0,0.007672315,0,0,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_27,NJOT,2/1/24,Feb_24,edna,Trawl,27,B,1,bony,1,0,0.024823132,0.012054133,0,0,0,0.006187295,0,0.010710676,0.009847906,0,0.01896862,0,0,0.100118323,0.096309808,0,0,0,0,0,0.023800133,0,0,0,0.271957502,0.098516035,0,0,0.00939187,0.005078019,0.000431385,0,0,0,0,0,0,0,0,0,0,0,0,0.016799369,0,0,0,0,0,0,0,0,0,0,0,0.005250573,0,0,0,0,0.161917322,0,0.044432667,0.043939655,0.039465575,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_28,NJOT,2/1/24,Feb_24,edna,Trawl,28,B,1,bony,1,0,0.013079858,0.013464559,0,0,0,0.003141731,0.001346456,0.005449941,0,0,0.010579297,0,0.003814958,0.050075337,0.064084891,0,0,0,0,0.00105793,0.099381271,0,0.00230821,0,0.386561087,0.037219889,0,0,0.000609111,0,0,0,0.000769403,0,0,0.002564678,0.058346424,0,0,0,0,0,0,0.006443753,0,0,0,0,0.002051742,0,0,0,0,0,0,0.006026993,0,0,0,0,0.138877312,0.00230821,0.055877921,0.017471869,0.01407367,0.003013497,0,0,0,0,0,0,0,0
NJOT_Feb_24_29,NJOT,2/1/24,Feb_24,edna,Trawl,29,B,1,bony,1,0,0.189418755,0,5.17E-05,0,0,8.27E-05,0,0,0,0,0,0,0,0.075670369,0.037602687,0,0,0,0,0,0.070338414,0,0,0,0.324825626,0.072684061,0,0.036135366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029036425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133050891,0,0,0,0.031103074,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_3,NJOT,2/1/24,Feb_24,edna,Trawl,3,B,1,bony,1,0,0.240066505,0.008431234,0,0,0,0.005232597,0.002278712,0.006085004,0.003434947,0,0.007595706,0.002025522,0,0.246176828,0.002396867,0,0,0,0,0.003215515,0,0,0.003426507,0,0.202265208,0.153796165,0,0,0,0,0,0.001451624,0,0,0.001898926,0,0,0,0,6.75E-05,0,0,0,0.0831561,0,0,0,0,0,0,0,0,0,0,0,0.004312673,0,0,0,0,0.007393154,0.003308352,0.004312673,0,0.007671663,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_30,NJOT,2/1/24,Feb_24,edna,Trawl,30,B,1,bony,1,0,0,0.009373292,0,0,0,0,0.007628883,0,0,0,0.015920641,0.012129458,0.012024794,0.226133575,0.017339427,0,0,0,0,0,0.032818151,0,0.026421984,0,0.290827897,0.088034516,0,0,0,0.024270546,0,0,0.008977893,0,0,0,0,0,0,0,0,0,0,0.013792462,0,0,0,0,0.001907221,0,0,0,0.011606136,0,0,0,0,0,0,0,0.133761295,0,0.034748631,0.020630546,0,0,0.004302876,0.007349777,0,0,0,0,0,0
NJOT_Feb_24_31,NJOT,2/1/24,Feb_24,edna,Trawl,31,B,1,bony,1,0,0.011171414,0,0.001861902,0,0,0.000415957,0,0,0,0,0.047914273,0,0,0.039000911,0.074951472,0,0,0,0,0,0.017945569,0,0.005110328,0,0.255080616,0.307986372,0,0,0,0,0,0,0,0,0,0,0.01582617,0,0,0,0,0,0,0.037436121,0,0,0,0,0.014281187,0,0,0,0,0,0,0.016143089,0,0,0,0,0.085548469,0,0.049162144,0,0.020164006,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_4,NJOT,2/1/24,Feb_24,edna,Trawl,4,B,1,bony,1,0,0.022219604,0.014665822,0.032291314,0,0,0.016683109,0,0.010218957,0,0,0.02326506,0.0145333,0.010778496,0.124070502,0.027211285,0,0,0,0,0,0.025694639,0,0,0,0.327330555,0.285792116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054967385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010277855,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_5,NJOT,2/1/24,Feb_24,edna,Trawl,5,B,1,bony,1,0,0.010920386,0.000726296,6.48E-05,0,0,0.00060957,0.000181574,0.03132802,0,0,0.189517986,0,0.000246422,0.153365282,0.003670391,0,0,0,0,0.000590116,0.002833853,0,0,0,0.138541052,0.044531052,0,0,0,0.001348836,0,0,0,0,0,0.000233452,0,0,0,0,0,0,0,0.351994397,0,0,0,0,0,0,0,0,0,0,0,0.000732781,0,0,0,0,0.058084263,0.001913013,0.003903844,0.004545838,0.000116726,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_6,NJOT,2/1/24,Feb_24,edna,Trawl,6,B,1,bony,1,0,0,0,0,0,0,0.028368794,0,0,0,0,0,0,0,0,0.822695035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_7,NJOT,2/1/24,Feb_24,edna,Trawl,7,B,1,bony,1,0,0.075303913,0,0,0,0,0,0.01641965,0.017985012,0,0,0.071174022,0,0,0.135154038,0.033638634,0,0,0,0,0,0.028043297,0,0,0,0.111407161,0.053022481,0,0,0,0,0,0,0,0,0,0.038334721,0,0,0,0,0,0,0,0.283197336,0,0,0,0,0.015886761,0,0,0,0.029641965,0,0,0,0,0,0,0,0.032439634,0,0.058351374,0,0,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_8,NJOT,2/1/24,Feb_24,edna,Trawl,8,B,1,bony,1,0,0.15880162,0,0,0,0,0.044080619,0.014341575,0,0,0,0,0,0.076465196,0.065221679,0,0,0,0,0,0,0.038139772,0,0,0.000858638,0.206896952,0.302959981,0,0,0,0,0.034554378,0,0,0,0,0,0,0,0,0,0,0,0,0.035993177,0,0,0,0,0,0,0,0,0,0,0,0.005673973,0,0,0,0,0.016012439,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Feb_24_9,NJOT,2/1/24,Feb_24,edna,Trawl,9,B,1,bony,1,0,0.071610571,0.017222289,0,0.001427409,0,0,0.002067742,0.004802497,0,0,0.036285535,0.003295047,0.004028762,0.1431411,0,0,0,0,0,0,0.038273235,0,0,0,0.2389109,0.189912088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139432505,0,0,0,0,0,0,0,0,0.002041061,0,0,0.007590614,0,0,0,0,0.099958645,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_32,NJOT,6/1/23,Jun_23,edna,Trawl,32,B,1,bony,1,0.089051387,0.075828909,0.039767605,0,0.045777822,0,0,0.011619754,0.1695883,0.034358409,0,0.033256536,0,0.074426525,0.062005409,0.015726735,0,0,0,0,0.030051087,0.012521286,0,0,0,0.149854753,0.104277271,0,0,0,0,0,0,0,0,0,0.027246319,0,0,0,0,0,0,0,0.015025543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009616348,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_33,NJOT,6/1/23,Jun_23,edna,Trawl,33,B,1,bony,1,0.001670724,0.11248747,0.132440689,0.012100816,0.00522698,0,0.043462695,0.014750107,0.007207981,0.029786625,0.001646857,0.029977565,0,0.032364313,0.034440785,0.122440212,0,0,0,0,0.029882095,0.067712063,0,0,0,0.185521982,0.029213805,0,0,0,0.001288844,0.032984868,0,0,0.001074037,0.014272758,0.054489474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003556256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_35,NJOT,6/1/23,Jun_23,edna,Trawl,35,B,1,bony,1,0.000207733,0.064646577,0.069175161,0.015233769,0.001800355,0,0.418014624,0.005096388,0.004182362,0.013004099,0.007492245,0.016729448,0,0.015815422,0.049094283,0.058400731,0,0,0,0.000733991,0.014887547,0.044274873,0,0.000180035,0,0.03737813,0.005110237,0,0,0,0.026769887,0.00668901,0,0,0,0.003573011,0.089463771,0,0,0,0.014181254,0,0,0.000387769,0.000276978,0.003019056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001938843,0.011619211,0.000166187,0,0,0,0.000166187,0.000290827,0,0,0,0
NJOT_Jun_23_36,NJOT,6/1/23,Jun_23,edna,Trawl,36,B,1,bony,1,0.016348774,0.023614896,0,0.025431426,0,0,0.124432334,0,0,0,0,0.025431426,0,0.009990917,0.007266122,0.018165304,0,0,0,0,0,0.010899183,0,0,0,0.0626703,0,0,0,0,0.670299728,0,0,0,0,0,0,0,0,0,0.005449591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_39,NJOT,6/1/23,Jun_23,edna,Trawl,39,B,1,bony,1,0.000262177,0.002584318,0.000299631,0.0221727,0.154147706,0,0.033483773,0.046467787,0.016648252,0.000543081,0.001448217,0.083465983,0,0.000193512,0.057716437,0.151432299,0,0,0,0,0.118560273,0.031754652,0,0.000237208,0,0.044145646,0.002072448,0,0,0,0,0.00034957,0,0,0,0,0.001379551,0,0,0,0.000867682,0,0,0,0.000237208,0,0,0,0,0,0,0.22831264,0,0,0,0,0,0,0,0,0,0,0,0.000443204,0.000624231,0,0.000149816,0,0,0,0,0,0,0,0
NJOT_Jun_23_40,NJOT,6/1/23,Jun_23,edna,Trawl,40,B,1,bony,1,0.106499111,0.033637979,0.005077431,0.027164255,0.098629094,0,0.014216806,0.086062452,0.01320132,0.026275704,0.003808073,0.016247779,0,0.114876872,0.160700685,0.098629094,0,0,0,0,0.034272658,0.061183041,0,0.001396293,0,0.057755776,0,0,0,0,0,0.001142422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022721503,0,0.001777101,0,0,0,0,0,0,0,0,0,0.014724549,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_41,NJOT,6/1/23,Jun_23,edna,Trawl,41,B,1,bony,1,0.093378227,0,0.005925926,0.009259259,0.17037037,0,0.022940516,0.158013468,0.020707071,0.113030303,0.005600449,0.066363636,0,0.065342312,0.050639731,0.071762065,0,0,0,0,0.061470258,0.049921437,0,0,0,0.007261504,0.005028058,0,0,0,0,0.001818182,0,0,0,0.001066218,0.000998878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019102132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_43,NJOT,6/1/23,Jun_23,edna,Trawl,43,B,1,bony,1,0.002018198,0.378634467,0.303311213,0.000889375,0.00998837,0,0.002770746,0.005062598,0.000855169,0.040945474,0,0.006088801,0,0.069337073,0.067318875,0.010569884,0,0,0,0.005302046,0.005302046,0.017650681,0,0,0,0,0.005541493,0,0,0,0,0.01135664,0,0,0,0.054080865,0.002599713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_45,NJOT,6/1/23,Jun_23,edna,Trawl,45,B,1,bony,1,0.029467352,0.486064897,0.068943488,0.00119786,0.026166582,0,0.009689355,0.015545559,0.00388639,0.083637235,0,0.01698299,0,0.116006069,0.035057364,0.013655602,0,0,0,0.009955546,0.002289243,0.017994516,0,0.001517289,0,0.011499454,0.001996433,0,0,0,0,0.012058456,0,0,0,0.034152315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002236005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_46,NJOT,6/1/23,Jun_23,edna,Trawl,46,B,1,bony,1,0.008543437,0.04004736,0.027475972,0.000266982,0.008555045,0,0.008822027,0.010981102,0.035473836,0.07987417,0,0.018236059,0,0.554081348,0.085039699,0.007614802,0,0,0,0.00431815,0.001717974,0.034127316,0,0,0,0.001520639,0.00330826,0,0,0,0,0.000835771,0,0.001195617,0,0.002054604,0.063031063,0,0,0,0,0,0,0,0.000313414,0,0.000603612,0,0,0,0,0.000499141,0,0,0,0,0,0,0,0,0,0,0,0,0.001300088,8.13E-05,0,0,0,0,0,8.13E-05,0,0,0
NJOT_Jun_23_48,NJOT,6/1/23,Jun_23,edna,Trawl,48,B,1,bony,1,0.025596221,0.061509958,0.02650065,0.002142531,0.077736996,0,0.016104106,0.194970321,0.016569492,0.053220821,0,0.052852025,0,0.24553054,0.067243862,0.014830881,0,0,0,0.001703488,0.016051421,0.049488954,0,0.003766991,0,0.013548874,0.005514383,0,0,0,0.007463735,0.015076745,0,0.001808858,0,0.003090864,0.023848829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001993256,0,0,0,0,0,0,0.000386358,0,0,0,0,0.00020196,0.001246883,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_49,NJOT,6/1/23,Jun_23,edna,Trawl,49,B,1,bony,1,0.023279135,0.064799561,0.011293365,0.006470406,0.047083542,0,0.020318506,0.446887759,0.006351025,0.048683237,0,0.009980183,0.00909677,0.118711649,0.035193277,0.030155433,0,0,0,0,0.014325621,0.027003796,0,0.002984504,0,0.004178306,0.002984504,0,0,0,0.011412745,0.037604756,0,0,0,0.003987298,0.009478786,0,0,0,0,0,0,0,0,0.004178306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003557529,0,0
NJOT_Jun_23_50,NJOT,6/1/23,Jun_23,edna,Trawl,50,B,1,bony,1,0.001279431,0.002376086,0.001262815,0.002808102,0.014389446,0,0.069969925,0.006197763,0,0.002160078,0.000199392,0.002160078,0,0.00832461,0.002425934,0.747902232,0,0,0,0.000448632,0.001977303,0.036173006,0,0.000199392,0,0,0,0,0,0,0.000847415,0.001046807,0,0.000116312,0,0.000481864,0.001179735,0,0,0,0.02808102,0,0,0,0,0.064320489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003672133,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_51,NJOT,6/1/23,Jun_23,edna,Trawl,51,B,1,bony,1,0.002111218,0.016310197,0.001821443,0.006871809,0.088160618,0,0.013384849,0.051593763,0.007658341,0.001821443,0.00430523,0.020380847,0,0.009990341,0.055595419,0.555595419,0,0,0,0.000137988,0.003228922,0.035628536,0,0,0,0.001297088,0.000731337,0,0,0,0.000524355,0.00197323,0,0.000151787,0,0.00046916,0.069753001,0,0,0,0.031116324,0,0,0,0,0.015537464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003767076,8.28E-05,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_52,NJOT,6/1/23,Jun_23,edna,Trawl,52,B,1,bony,1,0.004677368,0.076166684,0.007972786,0.002817051,0.03731264,0,0.020038269,0.111459551,0.033645158,0.032528968,0.00111619,0.006165621,0,0.03593069,0.01865632,0.511799724,0,0,0,0.001966621,0.002179228,0.026044435,0,0.000690975,0,0.008451153,0.005474647,0,0,0,0,0.004358456,0,0,0,0.002391836,0.016955459,0,0,0,0.016477092,0,0,0,0.003454874,0.007972786,0,0,0,0,0,0,0,0.001275646,0,0,0,0,0,0,0,0,0,0.001541405,0.000478367,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_53,NJOT,6/1/23,Jun_23,edna,Trawl,53,B,1,bony,1,0.00066377,0.370588945,0.010777215,0.001713734,0.014832247,0,0.005454984,0.043132995,0.03260922,0.073425054,0.001532706,0.005104996,0,0.253608496,0.044436399,0.071095824,0,0,0,0.003596428,0,0.033429882,0,0,0,0.005430847,0.004260198,0,0,0,0.012744388,0.005153271,0,0,0,0.004755008,0.000627565,0,0,0,0,0,0,0.001025827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_55,NJOT,6/1/23,Jun_23,edna,Trawl,55,B,1,bony,1,0.002921922,0.292593708,0.004371731,0.010739737,0.007828967,0,0.134676079,0.023219245,0.012178393,0.092620474,0.004784369,0.020977617,0,0.145884216,0.023453444,0.11570589,0,0,0,0,0.008040862,0.037081647,0,0,0,0.001394047,0,0,0,0,0.01934937,0.018947885,0,0,0,0.001561332,0.003970245,0,0,0,0.007025996,0,0,0,0,0,0,0,0,0,0,0.003368017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006724882,0,0,0.000579923,0
NJOT_Jun_23_56,NJOT,6/1/23,Jun_23,edna,Trawl,56,B,1,bony,1,0,0.167316067,0.005367102,0.003896402,0.02440981,0.005080602,0.229811292,0.021468409,0.011249904,0.026950111,0.013962106,0.052467721,0,0.15003056,0.022576209,0.155435862,0,0,0,0,0.008155703,0.041370617,0,0,0,0.011555505,0,0,0,0,0.014305906,0.004431202,0,0,0,0.011058904,0,0,0,0,0,0,0,0,0.003266101,0.015833906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_57,NJOT,6/1/23,Jun_23,edna,Trawl,57,B,1,bony,1,0.01339483,0.071067551,0,0.031786298,0.009839531,0,0.230018257,0.003420774,0,0.102911502,0.014836168,0.057000096,0,0.052426252,0.014509465,0.095877775,0,0,0,0,0.040761026,0.013913712,0,0,0,0.046045931,0.023964639,0,0,0,0,0.005880657,0,0,0,0.001748823,0.010665898,0,0,0,0.15545306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001614298,0,0,0,0,0,0,0.002863457,0,0,0,0
NJOT_Jun_23_58,NJOT,6/1/23,Jun_23,edna,Trawl,58,B,1,bony,1,0.021859029,0.051965795,0.011368045,0.007977871,0.081937628,0,0.062760377,0.008770598,0.02389988,0.038556899,0.013408895,0.012228238,0.011890907,0.061360455,0.019329049,0.125773752,0,0,0,0,0.008247736,0.00345764,0,0.006510483,0,0.045168581,0.035672722,0,0,0.003676905,0.279444754,0.004739496,0,0,0,0,0.008332068,0,0,0,0.035352258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006628548,0,0,0,0,0,0,0.009681391,0,0,0,0
NJOT_Jun_23_59,NJOT,6/1/23,Jun_23,edna,Trawl,59,B,1,bony,1,0.00967966,0.045128339,0.075180137,0.012124895,0.077741123,0,0.096651908,0.024973233,0.009737535,0.033148132,0.009896692,0.016422143,0,0.053317707,0.132635935,0.298159562,0,0,0,0,0.010186069,0.024351072,0,0,0,0.008623434,0.019012067,0,0,0,0.000795787,0.005483694,0,0,0,0.007436988,0,0,0,0,0,0,0,0,0.002806957,0.02550858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000998351,0,0,0,0
NJOT_Jun_23_60,NJOT,6/1/23,Jun_23,edna,Trawl,60,B,1,bony,1,0,0.1587404,0.012987283,0.019335234,0.053676608,0,0.186588132,0.025724811,0.013132974,0.044081837,0,0,0,0.029908215,0.015089392,0.237121985,0,0,0,0,0.01973068,0.042312735,0,0.022249048,0,0.008907944,0.029533582,0,0,0,0.013923866,0,0,0,0,0,0,0,0,0,0.01993881,0,0,0,0,0.047016463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_61,NJOT,6/1/23,Jun_23,edna,Trawl,61,B,1,bony,1,0.001649773,0.041232464,0.004071023,0.013744155,0.051392219,0,0.431753982,0.059344363,0.011560282,0.028971918,0.008699884,0.013566121,0.005317255,0.022277874,0.019785411,0.083378831,0,0,0,0,0.027998671,0.010373395,0,0.00032046,0,0.006717782,0.010931232,0,0,0,0.000178033,0.012118119,0,0,0,0.000498493,0.001519216,0,0,0,0.010954969,0,0,0,0,0.001827806,0,0,0,0,0,0.119104137,0,0,0,0,0,0,0,0,0,0,0,0,0.000712132,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_63,NJOT,6/1/23,Jun_23,edna,Trawl,63,B,1,bony,1,0,0.079808661,0.002089627,0,0.099584592,0,0.160007553,0.007880161,0,0.011002014,0,0.077643505,0,0.011782477,0.058610272,0.057741692,0,0,0,0,0.050906344,0.010636959,0,0.00367573,0,0.028763847,0.02740433,0,0,0,0.144838872,0.119284995,0,0,0,0,0.012072004,0,0,0,0.006092649,0,0,0,0,0,0,0,0,0,0,0.02459718,0,0,0,0,0,0,0,0,0,0,0,0.005576536,0,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_65,NJOT,6/1/23,Jun_23,edna,Trawl,65,B,1,bony,1,0.015555147,0.008420601,0.018984629,0.00333762,0.264315022,0,0.107538735,0.051870905,0.072539653,0.003705065,0.010870231,0.069477617,0.003827546,0.036407618,0.023608304,0.103894911,0,0,0,0,0.015647008,0.092595995,0,0.002020944,0,0.010655888,0.012829934,0,0,0,0.001041093,0.022046665,0,0,0,0.004409333,0.001898463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037173128,0,0,0,0,0,0,0,0,0,0,0,0,0.005327944,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_66,NJOT,6/1/23,Jun_23,edna,Trawl,66,B,1,bony,1,0,0.025775292,0.010599898,0,0.054626335,0,0.157041179,0.048627351,0.052923233,0.009049314,0.012862227,0.069674631,0.007829181,0.056431113,0.019598373,0.199949161,0,0,0,0,0.021606507,0.093390951,0,0,0,0.038408744,0.010726995,0,0,0,0.015226233,0.007854601,0,0,0,0.001957295,0,0,0,0,0.016548043,0,0,0,0,0.038256228,0,0,0,0,0,0.009786477,0,0,0,0,0,0,0,0,0,0,0,0,0.016548043,0,0,0,0,0,0,0,0,0,0.004702593
NJOT_Jun_23_67,NJOT,6/1/23,Jun_23,edna,Trawl,67,B,1,bony,1,0.004037065,0.020952606,0.006504161,0.018792422,0.011202266,0,0.12785221,0.017151626,0.004662693,0.000602019,0.025686124,0.050085581,0.001688013,0.011308505,0.052776958,0.036546066,0,0,0,0,0.021023432,0.016065632,0,0.009112908,0,0.23862362,0.262621732,0,0,0.000118043,0.001428318,0.012382695,0,0,0,0.002620551,0.001522753,0,0,0,0.034385882,0,0,0.000542997,0,0,0.000956147,0,0,0,0,0.00231364,0,0,0,0,0.004261347,0,0,0,0,0,0,0,0.002171988,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_68,NJOT,6/1/23,Jun_23,edna,Trawl,68,B,1,bony,1,0,0.055268989,0,0.048320482,0.019994682,0,0.194044137,0.03942214,0.002073917,0.001400337,0.00815386,0.10855269,0.008898343,0.010954533,0.031658247,0.153079855,0,0,0,0,0.01823983,0.045980679,0,0.019976956,0,0.061614819,0.051032527,0,0.040787025,0.008845165,0,0.010316405,0,0,0,0,0,0,0,0,0.029637508,0,0,0,0,0.007728441,0,0,0,0,0,0.012709386,0,0,0,0,0,0,0,0,0,0,0,0,0.009199681,0,0,0,0,0,0.002109368,0,0,0,0
NJOT_Jun_23_69,NJOT,6/1/23,Jun_23,edna,Trawl,69,B,1,bony,1,0.007489764,0.010689156,0.006214911,0.026612567,0.008740101,0,0.07205374,0.017235039,0.00355488,0.006092329,0.013202089,0.080278997,0.007342666,0.021476378,0.013349187,0.301110594,0,0,0,0,0.002316801,0.163389639,0,0.010431734,0,0.022567359,0.022616392,0,0,0,0,0.00095614,0,0,0,0.001311628,0.001103239,0,0,0,0.036014612,0,0,0,0,0.108043835,0,0,0,0,0,0.002206477,0,0,0,0,0,0,0,0,0,0,0,0.008445905,0.02515384,0,0,0,0,0,0,0,0,0,0
NJOT_Jun_23_70,NJOT,6/1/23,Jun_23,edna,Trawl,70,B,1,bony,1,0.012778183,0.066335063,0.009833769,0.006103226,0.008947587,0,0.041907866,0.181796092,0.01106299,0.007704072,0.011005817,0.020096337,0.003573317,0.021211212,0.00887612,0.102754313,0,0,0,0,0.009890942,0.069894087,0,0.106785015,0,0.101224933,0.100638909,0,0.005774481,0,0,0.006532024,0,0,0,8.58E-05,0.008361563,0,0,0,0.016994697,0,0,0,0,0.038363135,0,0.001715192,0,0,0,0,0,0,0,0,0.004130755,0,0,0,0,0,0,0.006117519,0.009505024,0,0,0,0,0,0,0,0,0,0
