,station_id,project,date,sampling_bout,gear,sample_grp,station,location,replicate,primers,category,Atl_croaker_(nibea98),Bay_anchovy,Black_drum_or_Spot,Black_sea_bass,Brd_striped_anchovy,Little_tunny_or_skipjack_tuna,Nor_sea_robin,Scup,Smallmouth_flounder,Southern_kingfish(nibea95),Str_sea_robin,Summ_flounder,Summ_flounder99a,Weakfish_Cyn,Windowpane_flounder,Am_butterfish,Atl_chub_mackerel,Frigate_or_bullet_tuna,Giant_trevally99,Hogchoker_trinectes,Nor_kingfish,Red_White_or_Spotted_hake,Spanish_mackerel,Tautog,Thread_herring,Atl_menhaden_LS16_or_river_herrings,Cobia,Cunner,Am_conger,Atl_or_nor_sand_lance,Bluefish,Silver_anchovy,Seaboard_goby,Nor_puffer,Silver_perch(nibea93),Sturgeon,Crested_blenny_refseq_not_full_length,Str_burrfish,Dwarf_goatfish,Fourspot_flounder,Nor_sennet95,Tuna_sp,Atl_moonfish,Atl_silverside,Gulf_stream_flounder,Str_cusk_eel,Nor_stargazer,Grey_triggerfish,Nor_pipefish,Planehead_filefish,Rough_scad,Str_killifish,Mummichog,Rough_silverside94,Sheepshead_minnow,Str_bass,White_mullet,Am_eel,Red_eye_round_herring,Inshore_lizardfish,Atl_mackerel,Flathead_grey_mullet,Silver_hake,Winter_or_Yellowtail_flounder,Atl_herring,Atl_cod,Am_gizzard_shad,Fourspine_stickleback,Catfish_sp,White_perch,Whitefish_Cor,Pac_sand_lance,White_catfish,Atl_salmon,Longitude,Latitude,Surface_Temp,Bottom_Temp,Surface_Salinity,Bottom_Salinity,temp_strat,salt_strat
1,NJOT_Jun_23_33,NJOT,6/1/23,Jun_23,edna,Trawl,33,B,1,bony,1,0.001721001,0.115872548,0.136426218,0.012464965,0.005384275,0.0,0.044770615,0.015193981,0.007424891,0.030682992,0.001696415,0.030879677,0.0,0.03333825,0.035477209,0.126124797,0.0,0.0,0.0,0.0,0.030781335,0.069749717,0.0,0.0,0.0,0.191104883,0.0,0.0,0.0,0.001327629,0.033977479,0.0,0.0,0.001106358,0.014702267,0.056129223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003663274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.96988333,39.91065,16.64177144150037,11.719691203666631,28.82198066303829,31.087594908575458,4.92208023783374,2.2656142455371686
2,NJOT_Jun_23_35,NJOT,6/1/23,Jun_23,edna,Trawl,35,B,1,bony,1,0.0002088,0.064978633,0.069530478,0.015312017,0.001809602,0.0,0.420161751,0.005122566,0.004203845,0.013070895,0.007530728,0.016815379,0.0,0.015896658,0.049346455,0.058700706,0.0,0.0,0.0,0.000737761,0.014964017,0.04450229,0.0,0.00018096,0.0,0.037570122,0.0,0.0,0.0,0.02690739,0.006723368,0.0,0.0,0.0,0.003591364,0.089923301,0.0,0.0,0.0,0.014254096,0.0,0.0,0.00038976,0.0002784,0.003034563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001948802,0.011678893,0.00016704,0.0,0.0,0.0,0.00016704,0.00029232,0.0,0.0,0.0,0.0,-73.9701,39.78606667,16.01417654019567,10.484886373837716,29.67253794150383,31.638679441426934,5.529290166357955,1.9661414999231042
3,NJOT_Jun_23_36,NJOT,6/1/23,Jun_23,edna,Trawl,36,B,1,bony,1,0.016348774,0.023614896,0.0,0.025431426,0.0,0.0,0.124432334,0.0,0.0,0.0,0.0,0.025431426,0.0,0.009990917,0.007266122,0.018165304,0.0,0.0,0.0,0.0,0.0,0.010899183,0.0,0.0,0.0,0.0626703,0.0,0.0,0.0,0.670299728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005449591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.03196667,39.57853333,16.19029887338302,10.910505219324019,30.539148273195515,31.62550382400462,5.279793654059002,1.086355550809106
4,NJOT_Jun_23_39,NJOT,6/1/23,Jun_23,edna,Trawl,39,B,1,bony,1,0.000262722,0.002589685,0.000300253,0.022218747,0.154467832,0.0,0.033553311,0.046564289,0.016682826,0.000544209,0.001451224,0.083639321,0.0,0.000193914,0.057836299,0.151746786,0.0,0.0,0.0,0.0,0.118806493,0.031820599,0.0,0.000237701,0.0,0.044237325,0.0,0.0,0.0,0.0,0.000350296,0.0,0.0,0.0,0.0,0.001382416,0.0,0.0,0.0,0.000869484,0.0,0.0,0.0,0.000237701,0.0,0.0,0.0,0.0,0.0,0.0,0.228786789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000444125,0.000625528,0.0,0.000150127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.50548333,39.23288333,14.863023282060906,7.798937218119251,32.58477665818473,32.77198189158169,7.064086063941655,0.18720523339695916
5,NJOT_Jun_23_40,NJOT,6/1/23,Jun_23,edna,Trawl,40,B,1,bony,1,0.106499111,0.033637979,0.005077431,0.027164255,0.098629094,0.0,0.014216806,0.086062452,0.01320132,0.026275704,0.003808073,0.016247779,0.0,0.114876872,0.160700685,0.098629094,0.0,0.0,0.0,0.0,0.034272658,0.061183041,0.0,0.001396293,0.0,0.057755776,0.0,0.0,0.0,0.0,0.001142422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022721503,0.0,0.001777101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014724549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.55783333,39.15945,17.011382373714348,16.965722503464477,30.619193959874707,30.630974650843005,0.04565987024987095,0.011780690968297591
6,NJOT_Jun_23_41,NJOT,6/1/23,Jun_23,edna,Trawl,41,B,1,bony,1,0.093850111,0.0,0.005955872,0.009306051,0.171231331,0.0,0.023056445,0.158811984,0.020811713,0.113601498,0.005628751,0.066699003,0.0,0.065672517,0.050895637,0.072124712,0.0,0.0,0.0,0.0,0.061780896,0.050173713,0.0,0.0,0.0,0.0072982,0.0,0.0,0.0,0.0,0.00182737,0.0,0.0,0.0,0.001071606,0.001003925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019198664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.61648333,39.21486667,17.301592080177123,17.212063589177514,30.474655062956302,30.4892393302415,0.08952849099960858,0.014584267285197683
7,NJOT_Jun_23_43,NJOT,6/1/23,Jun_23,edna,Trawl,43,B,1,bony,1,0.002029444,0.380744359,0.305001376,0.000894331,0.010044029,0.0,0.002786186,0.005090809,0.000859934,0.041173638,0.0,0.00612273,0.0,0.069723445,0.067694001,0.010628784,0.0,0.0,0.0,0.005331591,0.005331591,0.017749037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011419923,0.0,0.0,0.0,0.054382223,0.002614199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000378371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.66496667,39.15393333,17.17877412984256,17.096158503747464,30.598344835404912,30.609894622062708,0.08261562609509454,0.01154978665779538
8,NJOT_Jun_23_45,NJOT,6/1/23,Jun_23,edna,Trawl,45,B,1,bony,1,0.029526299,0.487037235,0.069081404,0.001200256,0.026218927,0.0,0.009708738,0.015576656,0.003894164,0.083804545,0.0,0.017016964,0.0,0.116238131,0.035127494,0.013682919,0.0,0.0,0.0,0.009975461,0.002293823,0.018030513,0.0,0.001520324,0.0,0.011522458,0.0,0.0,0.0,0.0,0.012082578,0.0,0.0,0.0,0.034220634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002240478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.9264,38.902,17.109679874479227,17.099155245422487,31.09605147181953,31.07263004600619,0.010524629056739343,0.02342142581333917
9,NJOT_Jun_23_46,NJOT,6/1/23,Jun_23,edna,Trawl,46,B,1,bony,1,0.008571795,0.040180287,0.027567171,0.000267869,0.008583441,0.0,0.00885131,0.011017551,0.035591582,0.080139292,0.0,0.018296589,0.0,0.555920478,0.085321966,0.007640078,0.0,0.0,0.0,0.004332483,0.001723676,0.034240593,0.0,0.0,0.0,0.001525686,0.0,0.0,0.0,0.0,0.000838545,0.0,0.001199585,0.0,0.002061423,0.063240278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314454,0.0,0.000605616,0.0,0.0,0.0,0.0,0.000500798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001304404,8.15e-05,0.0,0.0,0.0,0.0,0.0,8.15e-05,0.0,0.0,0.0,-74.97445,38.8446,17.639786093135257,17.501168290043516,30.610351648901094,30.892363247362052,0.13861780309174065,0.2820115984609579
10,NJOT_Jun_23_48,NJOT,6/1/23,Jun_23,edna,Trawl,48,B,1,bony,1,0.025738151,0.061851028,0.026647595,0.002154411,0.078168044,0.0,0.016193403,0.196051423,0.016661369,0.053515929,0.0,0.053145087,0.0,0.246891997,0.067616727,0.014913117,0.0,0.0,0.0,0.001712934,0.016140425,0.049763368,0.0,0.003787879,0.0,0.013624002,0.0,0.0,0.0,0.007505121,0.015160345,0.0,0.001818888,0.0,0.003108003,0.023981069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002004309,0.0,0.0,0.0,0.0,0.0,0.0,0.0003885,0.0,0.0,0.0,0.0,0.00020308,0.001253797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.72501667,38.62045,16.063950277216954,15.999612414005403,31.42285413765133,31.427378965220072,0.06433786321155033,0.004524827568740619
11,NJOT_Jun_23_49,NJOT,6/1/23,Jun_23,edna,Trawl,49,B,1,bony,1,0.023348819,0.064993534,0.011327171,0.006489774,0.047224484,0.0,0.020379329,0.44822549,0.006370037,0.048828967,0.0,0.010010058,0.009124,0.119067005,0.035298625,0.030245701,0.0,0.0,0.0,0.0,0.014368504,0.02708463,0.0,0.002993438,0.0,0.004190814,0.0,0.0,0.0,0.011446908,0.037717324,0.0,0.0,0.0,0.003999234,0.00950716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004190814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003568179,0.0,0.0,-74.6343,38.77185,16.047088580633687,15.91170254381111,31.446850324812083,31.506304333782648,0.13538603682257744,0.0594540089705653
12,NJOT_Jun_23_50,NJOT,6/1/23,Jun_23,edna,Trawl,50,B,1,bony,1,0.001279431,0.002376086,0.001262815,0.002808102,0.014389446,0.0,0.069969925,0.006197763,0.0,0.002160078,0.000199392,0.002160078,0.0,0.00832461,0.002425934,0.747902232,0.0,0.0,0.0,0.000448632,0.001977303,0.036173006,0.0,0.000199392,0.0,0.0,0.0,0.0,0.0,0.000847415,0.001046807,0.0,0.000116312,0.0,0.000481864,0.001179735,0.0,0.0,0.0,0.02808102,0.0,0.0,0.0,0.0,0.064320489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003672133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.7775,38.75758333,16.37959458586037,16.341865472914677,31.21482333421589,31.232898600168618,0.037729112945694254,0.018075265952727904
13,NJOT_Jun_23_51,NJOT,6/1/23,Jun_23,edna,Trawl,51,B,1,bony,1,0.002112764,0.016322134,0.001822776,0.006876838,0.088225141,0.0,0.013394645,0.051631523,0.007663946,0.001822776,0.004308381,0.020395763,0.0,0.009997652,0.055636108,0.556002044,0.0,0.0,0.0,0.000138089,0.003231285,0.035654611,0.0,0.0,0.0,0.001298038,0.0,0.0,0.0,0.000524739,0.001974674,0.0,0.000151898,0.0,0.000469503,0.069804052,0.0,0.0,0.0,0.031139097,0.0,0.0,0.0,0.0,0.015548835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003769833,8.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.8424,38.8185,16.665507236756802,16.640136338403725,31.097686211713224,31.108402777229397,0.02537089835307782,0.010716565516172949
14,NJOT_Jun_23_52,NJOT,6/1/23,Jun_23,edna,Trawl,52,B,1,bony,1,0.004703116,0.076585965,0.008016675,0.002832558,0.037518038,0.0,0.020148576,0.112073112,0.033830367,0.032708033,0.001122334,0.006199562,0.0,0.036128481,0.018759019,0.51461707,0.0,0.0,0.0,0.001977446,0.002191224,0.026187804,0.0,0.000694778,0.0,0.008497675,0.0,0.0,0.0,0.0,0.004382449,0.0,0.0,0.0,0.002405002,0.017048795,0.0,0.0,0.0,0.016567794,0.0,0.0,0.0,0.003473892,0.008016675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001282668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154989,0.000481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.80075,38.9693,17.095384888555216,17.06633998018237,30.85704501850505,30.857615825499497,0.029044908372846123,0.0005708069944461158
15,NJOT_Jun_23_53,NJOT,6/1/23,Jun_23,edna,Trawl,53,B,1,bony,1,0.00066661,0.372174482,0.010823324,0.001721066,0.014895706,0.0,0.005478323,0.043317537,0.032748736,0.073739198,0.001539263,0.005126838,0.0,0.254693541,0.044626517,0.071400002,0.0,0.0,0.0,0.003611815,0.0,0.033572909,0.0,0.0,0.0,0.005454083,0.0,0.0,0.0,0.012798914,0.005175318,0.0,0.0,0.0,0.004775352,0.00063025,0.0,0.0,0.0,0.0,0.0,0.0,0.001030216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.58583333,38.93028333,16.510688807864007,16.497832821039868,31.101769688738543,31.126710206228093,0.01285598682413891,0.02494051748955073
16,NJOT_Jun_23_55,NJOT,6/1/23,Jun_23,edna,Trawl,55,B,1,bony,1,0.002921922,0.292593708,0.004371731,0.010739737,0.007828967,0.0,0.134676079,0.023219245,0.012178393,0.092620474,0.004784369,0.020977617,0.0,0.145884216,0.023453444,0.11570589,0.0,0.0,0.0,0.0,0.008040862,0.037081647,0.0,0.0,0.0,0.001394047,0.0,0.0,0.0,0.01934937,0.018947885,0.0,0.0,0.0,0.001561332,0.003970245,0.0,0.0,0.0,0.007025996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003368017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006724882,0.0,0.0,0.000579923,0.0,-74.40306667,38.92605,15.900737454224892,13.462701074705242,31.578259414110228,31.76298123981323,2.43803637951965,0.18472182570300077
17,NJOT_Jun_23_56,NJOT,6/1/23,Jun_23,edna,Trawl,56,B,1,bony,1,0.0,0.167316067,0.005367102,0.003896402,0.02440981,0.005080602,0.229811292,0.021468409,0.011249904,0.026950111,0.013962106,0.052467721,0.0,0.15003056,0.022576209,0.155435862,0.0,0.0,0.0,0.0,0.008155703,0.041370617,0.0,0.0,0.0,0.011555505,0.0,0.0,0.0,0.014305906,0.004431202,0.0,0.0,0.0,0.011058904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003266101,0.015833906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.38585,39.06428333,16.058849319319044,15.535649309183222,31.266647105764314,31.200626932567044,0.5232000101358221,0.06602017319726983
18,NJOT_Jun_23_57,NJOT,6/1/23,Jun_23,edna,Trawl,57,B,1,bony,1,0.013723714,0.072812475,0.0,0.032566748,0.010081122,0.0,0.235665905,0.003504765,0.0,0.105438293,0.015200441,0.058399622,0.0,0.053713476,0.014865716,0.098231866,0.0,0.0,0.0,0.0,0.041761834,0.014255336,0.0,0.0,0.0,0.047176498,0.0,0.0,0.0,0.0,0.006025045,0.0,0.0,0.0,0.001791762,0.010927778,0.0,0.0,0.0,0.159269906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001653934,0.0,0.0,0.0,0.0,0.0,0.0,0.002933764,0.0,0.0,0.0,0.0,-74.397,39.17718333,16.326188401096,16.135144156160923,30.890114491269426,30.926397413614747,0.1910442449350782,0.03628292234532182
19,NJOT_Jun_23_58,NJOT,6/1/23,Jun_23,edna,Trawl,58,B,1,bony,1,0.022667646,0.053888131,0.011788575,0.008272991,0.084968692,0.0,0.06508203,0.009095043,0.024783993,0.039983209,0.013904922,0.012680589,0.01233078,0.063630321,0.020044076,0.130426418,0.0,0.0,0.0,0.0,0.008552839,0.003585546,0.0,0.006751321,0.0,0.046839472,0.0,0.0,0.003812922,0.289782069,0.004914821,0.0,0.0,0.0,0.0,0.008640291,0.0,0.0,0.0,0.03666002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006873754,0.0,0.0,0.0,0.0,0.0,0.0,0.010039528,0.0,0.0,0.0,0.0,-74.30926667,39.3605,16.785505093295868,16.74374856799085,30.114706761044378,30.149047507472137,0.0417565253050185,0.03434074642775897
20,NJOT_Jun_23_59,NJOT,6/1/23,Jun_23,edna,Trawl,59,B,1,bony,1,0.009867257,0.04600295,0.076637168,0.012359882,0.079247788,0.0,0.098525074,0.025457227,0.009926254,0.03379056,0.010088496,0.016740413,0.0,0.054351032,0.13520649,0.303938053,0.0,0.0,0.0,0.0,0.010383481,0.024823009,0.0,0.0,0.0,0.00879056,0.0,0.0,0.0,0.000811209,0.005589971,0.0,0.0,0.0,0.007581121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002861357,0.02600295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001017699,0.0,0.0,0.0,0.0,-74.31916667,39.40531667,16.785505093295868,16.74374856799085,30.114706761044378,30.149047507472137,0.0417565253050185,0.03434074642775897
21,NJOT_Jun_23_60,NJOT,6/1/23,Jun_23,edna,Trawl,60,B,1,bony,1,0.0,0.163571245,0.013382517,0.019923651,0.055310114,0.0,0.192266449,0.026507678,0.013532641,0.045423351,0.0,0.0,0.0,0.030818392,0.015548597,0.244338166,0.0,0.0,0.0,0.0,0.020331132,0.043600412,0.0,0.022926139,0.0,0.009179034,0.0,0.0,0.0,0.014347602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020545595,0.0,0.0,0.0,0.0,0.048447285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.06795,39.64501667,16.2453868428708,16.130036489140725,29.684671260599227,29.70928032191792,0.11535035373007574,0.024609061318692227
22,NJOT_Jun_23_63,NJOT,6/1/23,Jun_23,edna,Trawl,63,B,1,bony,1,0.0,0.082057388,0.002148506,0.0,0.102390536,0.0,0.164516004,0.008102196,0.0,0.011312012,0.0,0.079831226,0.0,0.012114466,0.060261704,0.05936865,0.0,0.0,0.0,0.0,0.052340706,0.010936671,0.0,0.003779299,0.0,0.029574311,0.0,0.0,0.0,0.148919923,0.122646027,0.0,0.0,0.0,0.0,0.012412151,0.0,0.0,0.0,0.006264318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025290242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005733663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.05975,39.97141667,17.140701533733285,12.457034098924488,28.7209839609375,30.790281905883052,4.683667434808797,2.0692979449455535
23,NJOT_Jun_23_65,NJOT,6/1/23,Jun_23,edna,Trawl,65,B,1,bony,1,0.015757313,0.008530041,0.019231366,0.003380998,0.26775024,0.0,0.108936381,0.052545054,0.073482428,0.003753218,0.011011508,0.070380595,0.003877291,0.036880797,0.023915134,0.1052452,0.0,0.0,0.0,0.0,0.015850368,0.093799435,0.0,0.00204721,0.0,0.010794379,0.0,0.0,0.0,0.001054623,0.022333199,0.0,0.0,0.0,0.00446664,0.001923137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037656255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00539719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.95026667,40.17223333,16.358445020614106,10.238074813912482,27.76906605928707,30.53037207844359,6.120370206701624,2.761306019156521
24,NJOT_Jun_23_66,NJOT,6/1/23,Jun_23,edna,Trawl,66,B,1,bony,1,0.0,0.026054782,0.010714836,0.0,0.055218665,0.0,0.158744026,0.049154633,0.053497096,0.009147438,0.013001696,0.070430135,0.007914076,0.057043014,0.019810884,0.202117272,0.0,0.0,0.0,0.0,0.021840793,0.094403618,0.0,0.0,0.0,0.038825222,0.0,0.0,0.0,0.015391336,0.007939771,0.0,0.0,0.0,0.001978519,0.0,0.0,0.0,0.0,0.016727478,0.0,0.0,0.0,0.0,0.038671052,0.0,0.0,0.0,0.0,0.0,0.009892595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016727478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004753584,-73.85653333,40.1846,16.19790554705824,7.932347749192841,28.58232061854682,31.574247375315572,8.2655577978654,2.991926756768752
25,NJOT_Jun_23_67,NJOT,6/1/23,Jun_23,edna,Trawl,67,B,1,bony,1,0.005474891,0.028415003,0.008820657,0.025485456,0.015192021,0.0,0.173387549,0.023260281,0.006323339,0.000816431,0.034834393,0.067923864,0.002289209,0.015336097,0.071573791,0.049562169,0.0,0.0,0.0,0.0,0.028511054,0.021787504,0.0,0.012358525,0.0,0.323610867,0.0,0.0,0.000160085,0.001937023,0.016792867,0.0,0.0,0.0,0.003553876,0.00206509,0.0,0.0,0.0,0.046632622,0.0,0.0,0.000736389,0.0,0.0,0.001296685,0.0,0.0,0.0,0.0,0.003137657,0.0,0.0,0.0,0.0,0.005779051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002945555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.98136667,40.25986667,16.49550347938721,9.722368221455731,27.070849295611822,30.573956764441135,6.773135257931479,3.503107468829313
26,NJOT_Jun_23_68,NJOT,6/1/23,Jun_23,edna,Trawl,68,B,1,bony,1,0.0,0.058241184,0.0,0.050919008,0.021069934,0.0,0.204479229,0.04154214,0.002185445,0.001475643,0.008592349,0.114390317,0.009376868,0.011543634,0.033360729,0.161312014,0.0,0.0,0.0,0.0,0.019220711,0.048453377,0.0,0.021051255,0.0,0.064928273,0.0,0.042980424,0.009320831,0.0,0.010871189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031231321,0.0,0.0,0.0,0.0,0.008144053,0.0,0.0,0.0,0.0,0.0,0.013392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009694411,0.0,0.0,0.0,0.0,0.0,0.002222803,0.0,0.0,0.0,0.0,-73.84106667,40.43891667,17.06172587678748,10.388553333669073,25.552693198881528,31.26126403393778,6.673172543118408,5.708570835056253
27,NJOT_Jun_23_69,NJOT,6/1/23,Jun_23,edna,Trawl,69,B,1,bony,1,0.007663076,0.010936501,0.006358722,0.027228375,0.008942345,0.0,0.073721044,0.017633853,0.003637139,0.006233304,0.013507582,0.082136631,0.007512573,0.021973336,0.013658084,0.308078211,0.0,0.0,0.0,0.0,0.002370411,0.167170431,0.0,0.010673122,0.0,0.023089561,0.0,0.0,0.0,0.0,0.000978265,0.0,0.0,0.0,0.001341979,0.001128767,0.0,0.0,0.0,0.03684798,0.0,0.0,0.0,0.0,0.11054394,0.0,0.0,0.0,0.0,0.0,0.002257535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00864134,0.025735894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.92811667,40.41925,17.040043540609428,11.195775776070565,26.10976632317117,31.022500403340043,5.844267764538863,4.912734080168875
28,NJOT_Jun_23_70,NJOT,6/1/23,Jun_23,edna,Trawl,70,B,1,bony,1,0.014208067,0.073757986,0.010934172,0.00678618,0.009948826,0.0,0.046597375,0.202139156,0.012300944,0.008566161,0.012237373,0.022345126,0.003973173,0.023584756,0.009869362,0.114252567,0.0,0.0,0.0,0.0,0.010997743,0.077715267,0.0,0.118734306,0.0,0.112552049,0.0,0.006420648,0.0,0.0,0.00726296,0.0,0.0,0.0,9.54e-05,0.009297225,0.0,0.0,0.0,0.018896411,0.0,0.0,0.0,0.0,0.042655987,0.0,0.001907123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004592988,0.0,0.0,0.0,0.0,0.0,0.0,0.006802072,0.010568641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.96516667,40.46735,17.857940424797164,14.676048130144048,24.178384291207948,28.327616967439674,3.1818922946531156,4.149232676231726
